time_s,dt_s,v_input_mps,l_m,l_h_m,L_m,width_m,phi_max_rad,theta_ref_rad,theta_ref_deg,theta_rad,theta_deg,theta_t_rad,theta_t_deg,alpha_rad,alpha_deg,phi_rad,phi_deg,e_theta_rad,e_phi_rad,xA_m,yA_m,xB_m,yB_m,xH_m,yH_m,xT_m,yT_m
1.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.820000,0.000000,5.820000,0.000000,7.620000,-0.000000,-7.380000
1.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.880000,0.000000,5.880000,0.000000,7.680000,-0.000000,-7.320000
1.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.940000,0.000000,5.940000,0.000000,7.740000,-0.000000,-7.260000
2.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,6.000000,0.000000,7.800000,-0.000000,-7.200000
2.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.060000,0.000000,6.060000,0.000000,7.860000,-0.000000,-7.140000
2.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.120000,0.000000,6.120000,0.000000,7.920000,-0.000000,-7.080000
2.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.180000,0.000000,6.180000,0.000000,7.980000,-0.000000,-7.020000
2.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.240000,0.000000,6.240000,0.000000,8.040000,-0.000000,-6.960000
2.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.300000,0.000000,6.300000,0.000000,8.100000,-0.000000,-6.900000
2.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.360000,0.000000,6.360000,0.000000,8.160000,-0.000000,-6.840000
2.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.420000,0.000000,6.420000,0.000000,8.220000,-0.000000,-6.780000
2.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.480000,0.000000,6.480000,0.000000,8.280000,-0.000000,-6.720000
2.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.540000,0.000000,6.540000,0.000000,8.340000,-0.000000,-6.660000
2.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.600000,0.000000,6.600000,0.000000,8.400000,-0.000000,-6.600000
2.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.660000,0.000000,6.660000,0.000000,8.460000,-0.000000,-6.540000
2.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.720000,0.000000,6.720000,0.000000,8.520000,-0.000000,-6.480000
2.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.780000,0.000000,6.780000,0.000000,8.580000,-0.000000,-6.420000
2.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.840000,0.000000,6.840000,0.000000,8.640000,-0.000000,-6.360000
2.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.900000,0.000000,6.900000,0.000000,8.700000,-0.000000,-6.300000
2.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.960000,0.000000,6.960000,0.000000,8.760000,-0.000000,-6.240000
2.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.020000,0.000000,7.020000,0.000000,8.820000,-0.000000,-6.180000
2.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.080000,0.000000,7.080000,0.000000,8.880000,-0.000000,-6.120000
2.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.140000,0.000000,7.140000,0.000000,8.940000,-0.000000,-6.060000
2.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200000,0.000000,7.200000,0.000000,9.000000,-0.000000,-6.000000
2.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.260000,0.000000,7.260000,0.000000,9.060000,-0.000000,-5.940000
2.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.320000,0.000000,7.320000,0.000000,9.120000,-0.000000,-5.880000
2.460000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.380000,0.000000,7.380000,0.000000,9.180000,-0.000000,-5.820000
2.480000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.440000,0.000000,7.440000,0.000000,9.240000,-0.000000,-5.760000
2.500000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,0.000000,7.500000,0.000000,9.300000,-0.000000,-5.700000
2.520000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.560000,0.000000,7.560000,0.000000,9.360000,-0.000000,-5.640000
2.540000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.620000,0.000000,7.620000,0.000000,9.420000,-0.000000,-5.580000
2.560000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.680000,0.000000,7.680000,0.000000,9.480000,-0.000000,-5.520000
2.580000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.740000,0.000000,7.740000,0.000000,9.540000,-0.000000,-5.460000
2.600000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.800000,0.000000,7.800000,0.000000,9.600000,-0.000000,-5.400000
2.620000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.860000,0.000000,7.860000,0.000000,9.660000,-0.000000,-5.340000
2.640000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.920000,0.000000,7.920000,0.000000,9.720000,-0.000000,-5.280000
2.660000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.980000,0.000000,7.980000,0.000000,9.780000,-0.000000,-5.220000
2.680000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.040000,0.000000,8.040000,0.000000,9.840000,-0.000000,-5.160000
2.700000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.100000,0.000000,8.100000,0.000000,9.900000,-0.000000,-5.100000
2.720000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.160000,0.000000,8.160000,0.000000,9.960000,-0.000000,-5.040000
2.740000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.220000,0.000000,8.220000,0.000000,10.020000,-0.000000,-4.980000
2.760000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.280000,0.000000,8.280000,0.000000,10.080000,-0.000000,-4.920000
2.780000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.340000,0.000000,8.340000,0.000000,10.140000,-0.000000,-4.860000
2.800000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.400000,0.000000,8.400000,0.000000,10.200000,-0.000000,-4.800000
2.820000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.460000,0.000000,8.460000,0.000000,10.260000,-0.000000,-4.740000
2.840000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.520000,0.000000,8.520000,0.000000,10.320000,-0.000000,-4.680000
2.860000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.580000,0.000000,8.580000,0.000000,10.380000,-0.000000,-4.620000
2.880000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.640000,0.000000,8.640000,0.000000,10.440000,-0.000000,-4.560000
2.900000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.700000,0.000000,8.700000,0.000000,10.500000,-0.000000,-4.500000
2.920000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.760000,0.000000,8.760000,0.000000,10.560000,-0.000000,-4.440000
2.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.820000,0.000000,8.820000,0.000000,10.620000,-0.000000,-4.380000
2.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.880000,0.000000,8.880000,0.000000,10.680000,-0.000000,-4.320000
2.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.940000,0.000000,8.940000,0.000000,10.740000,-0.000000,-4.260000
3.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.570796,90.000000,1.570796,90.000000,1.570796,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000,9.000000,0.000000,10.800000,-0.000000,-4.200000
3.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.568178,89.850000,1.570796,90.000000,1.570796,90.000000,-0.000236,-0.013503,0.000000,0.000000,-0.002618,0.000000,0.000000,13.060000,0.000000,9.060000,0.000000,10.860000,-0.000000,-4.140000
3.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.565560,89.700000,1.570793,89.999797,1.570796,89.999976,-0.000564,-0.032311,-0.000003,-0.000178,-0.005232,0.000003,0.000014,13.120000,0.000000,9.120000,0.000006,10.920000,0.000000,-4.080000
3.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.562942,89.550000,1.570784,89.999313,1.570795,89.999917,-0.000980,-0.056142,-0.000011,-0.000604,-0.007842,0.000011,0.000048,13.180000,0.000000,9.180000,0.000022,10.980000,0.000000,-4.020000
3.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.560324,89.400000,1.570770,89.998471,1.570793,89.999813,-0.001479,-0.084723,-0.000023,-0.001343,-0.010445,0.000023,0.000108,13.240000,0.000001,9.240000,0.000049,11.040000,0.000000,-3.960000
3.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.557706,89.250000,1.570747,89.997200,1.570790,89.999655,-0.002056,-0.117792,-0.000043,-0.002456,-0.013041,0.000043,0.000198,13.300000,0.000003,9.300000,0.000091,11.100000,0.000000,-3.900000
3.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.555088,89.100000,1.570717,89.995433,1.570786,89.999434,-0.002707,-0.155095,-0.000070,-0.004001,-0.015628,0.000070,0.000324,13.360000,0.000005,9.360000,0.000149,11.160000,0.000001,-3.840000
3.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.552470,88.950000,1.570676,89.993106,1.570781,89.999138,-0.003428,-0.196391,-0.000105,-0.006032,-0.018206,0.000105,0.000492,13.420000,0.000010,9.420000,0.000227,11.220000,0.000001,-3.780000
3.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.549852,88.800000,1.570625,89.990161,1.570775,89.998761,-0.004214,-0.241444,-0.000150,-0.008600,-0.020772,0.000150,0.000704,13.479999,0.000017,9.479999,0.000327,11.279999,0.000002,-3.720001
3.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.547234,88.650000,1.570561,89.986539,1.570767,89.998292,-0.005062,-0.290031,-0.000205,-0.011753,-0.023327,0.000205,0.000968,13.539999,0.000028,9.539999,0.000451,11.339999,0.000003,-3.660001
3.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.544616,88.500000,1.570485,89.982189,1.570757,89.997723,-0.005968,-0.341936,-0.000271,-0.015534,-0.025869,0.000271,0.001285,13.599998,0.000042,9.599998,0.000601,11.399998,0.000005,-3.600002
3.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.541998,88.350000,1.570396,89.977060,1.570745,89.997045,-0.006928,-0.396949,-0.000349,-0.019986,-0.028398,0.000349,0.001662,13.659997,0.000061,9.659997,0.000781,11.459997,0.000008,-3.540003
3.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.539380,88.200000,1.570292,89.971105,1.570731,89.996251,-0.007939,-0.454873,-0.000439,-0.025145,-0.030912,0.000439,0.002102,13.719995,0.000085,9.719995,0.000992,11.519995,0.000011,-3.480005
3.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.536762,88.050000,1.570173,89.964282,1.570715,89.995331,-0.008997,-0.515515,-0.000542,-0.031049,-0.033411,0.000542,0.002608,13.779993,0.000115,9.779993,0.001237,11.579993,0.000015,-3.420007
3.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.534144,87.900000,1.570038,89.956550,1.570696,89.994279,-0.010100,-0.578691,-0.000659,-0.037730,-0.035894,0.000659,0.003186,13.839990,0.000152,9.839991,0.001517,11.639991,0.000020,-3.360009
3.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.531526,87.750000,1.569886,89.947869,1.570676,89.993087,-0.011244,-0.644225,-0.000789,-0.045217,-0.038360,0.000789,0.003837,13.899986,0.000198,9.899988,0.001835,11.699987,0.000026,-3.300013
3.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.528908,87.600000,1.569718,89.938206,1.570652,89.991746,-0.012426,-0.711947,-0.000934,-0.053540,-0.040809,0.000934,0.004566,13.959982,0.000252,9.959984,0.002194,11.759983,0.000033,-3.240017
3.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.526290,87.450000,1.569531,89.927527,1.570626,89.990251,-0.013643,-0.781695,-0.001095,-0.062723,-0.043241,0.001095,0.005377,14.019977,0.000317,10.019979,0.002594,11.819978,0.000041,-3.180022
3.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.523672,87.300000,1.569327,89.915802,1.570597,89.988593,-0.014893,-0.853312,-0.001270,-0.072790,-0.045654,0.001270,0.006271,14.079970,0.000393,10.079974,0.003038,11.879972,0.000052,-3.120028
3.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.521054,87.150000,1.569103,89.903003,1.570565,89.986766,-0.016173,-0.926650,-0.001462,-0.083763,-0.048049,0.001462,0.007253,14.139962,0.000481,10.139967,0.003528,11.939965,0.000064,-3.060035
3.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.518436,87.000000,1.568861,89.889104,1.570530,89.984763,-0.017481,-1.001565,-0.001670,-0.095659,-0.050424,0.001670,0.008325,14.199952,0.000583,10.199959,0.004067,11.999956,0.000077,-3.000044
3.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.515818,86.850000,1.568599,89.874081,1.570492,89.982578,-0.018813,-1.077921,-0.001894,-0.108496,-0.052780,0.001894,0.009489,14.259941,0.000699,10.259950,0.004655,12.059946,0.000093,-2.940054
3.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.513200,86.700000,1.568316,89.857913,1.570451,89.980204,-0.020169,-1.155586,-0.002134,-0.122290,-0.055116,0.002134,0.010750,14.319928,0.000831,10.319939,0.005294,12.119934,0.000112,-2.880065
